"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href","group src 2"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15159/thumb_2011_15159_14989_1970.png","IVS (Ideh Varzan System)","Stand No- 8K-03, Hall 8","Iran","Ideh Varzan System (IVS) was established in 2014 with the goal of producing new and comprehensive software products to address critical business issues. IVS has developed intelligent and innovative software, taking into ac ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/ivs-ideh-varzan-system","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15669/thumb_2011_15669_15495_1892.png","IWOMI TECHNOLOGIES","Stand No- 18C-36, Hall 18","Cameroon","Building financial products in Africa typically requires 1-3 years, is costly, and bureaucratic. IWOMI is the leading BaaS provider in Central Africa, enabling Banks, MFIs and Fintechs to launch new products in record time, fully  ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/iwomi-technologies","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15303/thumb_2011_15303_15129_1164.png","IYADA","Stand No- 9A-22, Hall 9","Morocco","IYADA software is designed to help doctors in Morocco manage their practices. It offers features like appointment scheduling, patient records, billing, and stock management. Accessible from mobiles and web, IYADA improves efficien ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/iyada","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15426/2011_15426_15252_8400.png","IZEM Consulting","Stand No- 9C-29, Hall 9","Morocco","IZEM Consulting: Revolutionizing Energy Management

IZEM Consulting leads in energy management with VisualMetric, our flagship product revolutionizing real-time monitoring. Integrating AI and machine learning, we deliver reliable, ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/izem-consulting","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14213/thumb_2011_14213_14056_3053.png","Jabra","Stand No- 6C-10, Hall 6","Denmark","Jabra is a world leading brand in audio, video and collaboration solutions – engineered to empower consumers and businesses. Proudly part of GN Group, we are committed to bringing people closer to one another and to what is impo ...","Creative Economy","Education Tech","Consumer Tech, Smart Home & Smart Workplace","Artificial Intelligence","5G & Telecommunications","Communication Equipment","Video","Wireless","AI-optimized Hardware","Audio Systems & Equipment","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jabra","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jabra","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15176/thumb_2011_15176_15006_3542.png","JAFIFE","Stand No- 8H-16, Hall 8","Morocco","JAFIFE is a technology company that enables IT-based drying in smart solar dryers.
Our vision :
To be pioneers of innovation, distinguished in building and protecting the future.
Our mission :
We seek to promote the use of green t ...","Software Services","Energy Tech","Big Data & Analytics","Artificial Intelligence","AgriTech & FoodTech","Agri-Data and Analytics","Agricultural Marketplaces","Agriculture 4.0 (Crop Production and Livestock)","Autonomous systems","Climate-Smart Agriculture","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jafife","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jafife","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15458/2011_15458_15284_1456.png","JaiTeste.com","Stand No- 21F-24, Hall 21","Morocco","JaiTesté is a media powerhouse with the premier performance catalyst app for restaurateurs, hoteliers, and beauty/leisure centers. It offers unparalleled visibility and reputation among a verified and engaged community, ensuring  ...","Media, Marketing & Advertising Tech","Artificial Intelligence","Chatbots / Virtual Assistant","Deep Learning Platforms","AdTech","Artificial Intelligence","Audio, Pod Casts & Video Marketing","Broadcasting","Content Creation","Content Marketing","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jaitestecom","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jaitestecom","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14345/thumb_2011_14345_14188_2037.png","Jalios","Stand No- 5A-3, Hall 5","France","Leader d’Intranet et Digital Workplace, Jalios fournit une plateforme collaborative pour rendre durablement l’organisation plus efficace","Software Services","Cloud Services","Blockchain","Artificial Intelligence","Chatbots / Virtual Assistant","Enterprise Software / Operating Systems","Software as a Service - SaaS","Mobility Enterprise Solutions","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jalios","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15421/2011_15421_15247_4099.png","Jamsticks India Private Limited","Stand No- 21J-11, 21J-12, Hall 21","India","At Sprig, we take pride in offering a comprehensive range of mobile accessories, specialising in mobile back covers and screen guards.

In just four years, we've sold over 7000+ SKUs for 200+ phone models, offering 50+ colors and  ...","Mobile Accessories & Peripherals","Accessories - Cases & Covers","Accessories - Chargers","Accessories - Data Cables","Accessories - Mifi Products","Accessories - Tempered glasses","USB Gadgets - USB chargers","Wearables - Smart watches","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jamsticks-india-private-limited","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14505/thumb_2011_14505_14348_9489.png","Japan External Trade Organisation - JETRO","Stand No- 21G-15, Hall 21","Japan","Japan External Trade Organization- JETRO, is a Japanese government-related organization under the Ministry of Economy, Trade and Industry (METI) of Japan. 
JETRO aims to promotes mutual trade and investment between Japan and the r ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/japan-external-trade-organisation---jetro","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14771/thumb_2011_14771_14604_5603.png","JEUNESSE FRANCOPHONE","Stand No- 21A-3, Hall 21","Congo, Democratic Republic Of The","La Promotion des Jeunes de l'espace Francophones","Big Data & Analytics","Artificial Intelligence","AgriTech & FoodTech","5G & Telecommunications","3D Printing & Printing Services","Apprenticeship, Training and Qualification","Design & Product Development - 3D Data Utilization","Design & Product Development - 3D Mapping","Design & Product Development - Digitizing of Components","Design & Product Development - Engineering and part design","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jeunesse-francophone","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jeunesse-francophone","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14346/thumb_2011_14346_14189_7718.png","JISULIFE","Stand No- 6D-41, Hall 6","China","JISULIFE is a solution provider pivots on creative and sustainable gadgets for personal space.

JISULIFE is the world’s No.1 Portable Fan brand(Data source: Euromonitor)
8 years of experience in the lifestyle industry and specia ...","Consumer Tech, Smart Home & Smart Workplace","Electronic Components (Connection Devices, Electron Tubes, Etc)","Home Appliances","Leisure, Health & Lifestyle Wearables","Personal Care Applicances","Smart Appliances / Gadgets","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jisulife","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14347/thumb_2011_14347_14190_8505.png","JITONG","Stand No- 12E-15, Hall 12","China","Ningbo Jitong Electronics Co., Ltd. is located in the beautiful port city - Ningbo. We are specialized in manufacturing all kinds of optical components, moulds and precise metal parts. Our yearly output of FTTH products has reache ...","Mobile Accessories & Peripherals","Internet of Things (IOT)","Data Centres","5G & Telecommunications","Cabling","Data Centres","Fixed Line Telecommunications","Mobile Telecommunications & 5G","Satellite & Distribution","Cabling","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jitong","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jitong","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15322/thumb_2011_15322_15148_2884.png","Job Up","Stand No- 21H-18, 21H-17, Hall 21","Morocco","The idea of creating JobUp emerged after the Covid-19 health crisis. With the impact of lockdown on the job market,Today, JobUp leverages technology and innovation to meet these needs.
JobUp provides an opportunity for those witho ...","Creative Economy","Cloud Services","Blockchain","Artificial Intelligence","3D Printing & Printing Services","Apprenticeship, Training and Qualification","Digitization / services / tool and die making - Data and IT security, protection of intellectual property","Chatbots / Virtual Assistant","Natural Language Generation (NLG)","Payments / Wallets / Exchange Gateways","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/job-up","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/job-up","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15113/thumb_2011_15113_14944_2099.png","JOB2COM","Stand No- 5D-40, Hall 5","Morocco","Production of Digital Training Modules : We design and produce innovative and interactive digital training modules to meet your training needs. Utilizing the latest technologies and educational methodologies, our modules are desig ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/job2com","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15438/thumb_2011_15438_15264_3166.png","JobBee","Stand No- 9D-26, Hall 9","Morocco","JobBee enables scaling tech companies to hire vetted remote developers more efficiently and developers looking for a full-time remote job to grow their career internationally while staying in their home country. 
To do so we’ve  ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobbee","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14796/thumb_2011_14796_14629_8759.png","JobExpo.ma","Stand No- 21D-34, 21D-33, Hall 21","Republic of Ireland","Unlock exciting career paths in Morocco's booming tech scene! Join us at Gitex Africa from May 29th to 31st in Marrakech with the JobExpo.ma team!

We're not just a platform; we're your gateway to limitless career possibilities in ...","Software Services","Smart Cities","Media, Marketing & Advertising Tech","Education Tech","Cloud Services","Recruitment","Software as a Service - SaaS","Coaching and mentoring","Event Management","Education Technology Solutions","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobexpoma","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobexpoma","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15561/thumb_2011_15561_15387_7780.png","JOBGATE","Stand No- 9G-24, Hall 9","Morocco","JOBGATE is your premier online platform connecting ambitious young talent with dynamic career opportunities. Our mission is to bridge the gap between professionals and the next generation of talent, empowering both sides to thrive ...","Software Services","Artificial Intelligence","Natural Language Generation (NLG)","Machine Learning","HR Tech","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobgate","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15427/2011_15427_15253_6103.png","Jobop","Stand No- 9C-30, Hall 9","Morocco","Jobop is a startup that aims to improve the employability of millions of
temporary workers. Our platform connects temporary workers with
leading companies with the vision that technology and the use of data is the key leverage to  ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobop","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15442/thumb_2011_15442_15268_4488.png","Jobwinwin GITEX 2024","Stand No- 9G-25, Hall 9","Morocco","Sure, here's your statement translated into English:

Jobwinwin offers a simple, efficient, and fast solution by revolutionizing recruitment with a system of bidirectional matches validated by mutual 'likes', which beyond suitabil ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobwinwin-gitex-2024","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15783/2011_15783_15609_1623.png","JOBZYN","Stand No- 21G-08, Hall 21","France","Jobzyn is a game-changing recruitment platform for companies and talents in the MENA region. Our solutions include:
- a video-first platform where recruiters showcase their organizations from within (management vision, employee te ...","Software Services","Cloud Services","Recruitment","HR Tech","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jobzyn","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15300/thumb_2011_15300_15126_6447.png","Jodoor","Stand No- 9A-29, Hall 9","Morocco","Jodoor is an Agri-Tech startup aiming to democratize controlled-environment agriculture in Africa and Middle East. 
Our mission is to support traditional farmers in transitioning to the agriculture of the future through an innovat ...","Internet of Things (IOT)","AgriTech & FoodTech","Aeroponics, Hydroponics","Agri-Data and Analytics","Agricultural Marketplaces","Aquaculture & Algae, Aquaponics","Controlled environment systems","Equipment for closed environment agriculture","Equipment for Vertical farming and Rooftop Farming","IoT","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jodoor","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jodoor","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14108/thumb_2011_14108_13951_9327.png","JTC","Stand No- 5D-70, Hall 5","United Arab Emirates","Our Forte
?A significant network of distribution outlets, throughout Africa and the Middle East
A management team with in-depth understanding, experience, know-how, and acceptance in the markets.
Energetic, talented, and customer- ...","Networking & Infrastructure","Mobile Accessories & Peripherals","Gaming","Data Centres","Consumer Tech, Smart Home & Smart Workplace","Audio Systems & Equipment","Communication Equipment","Computer and Mobile Hardware, Storage & Peripherals","Digital Imaging Equipment","Electronic Equipment & Instruments (Barcode Readers, POS Machines, Etc)","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jtc","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jtc","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14902/thumb_2011_14902_14734_6694.png","JUBIX CO., LTD.","Stand No- 21B-53, Hall 21","Korea, Republic Of","JUBIX Co., Ltd. has core technology based on embedded software and promotes smart grid AMI business, loT social safety business, weather and environmental monitoring and prediction business using IT wireless communication technolo ...","Internet of Things (IOT)","Big Data & Analytics","AgriTech & FoodTech","IoT","IoT","Sensors, Smart lighting","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/jubix-co-ltd","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15127/thumb_2011_15127_14957_4707.png","Juniper Networks - StarLink","Stand No- 11B-26, Hall 11","United States of America","At Juniper, we strive to deliver network experiences that transform how people connect, work and live. 
By challenging the inherent complexity in the 5G and cloud era, our solutions power the connections that matter most - from ed ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/juniper-networks---starlink","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15680/thumb_2011_15680_15506_4771.png","Juridia","Stand No- 9H-30, Hall 9","Morocco","Juridia is the first Artificial Intelligence trained exclusively on Moroccan regulations.

In addition to providing users with a precise answer from the Moroccan legal corpus, Juridia allows them to vizualise the source in real-ti ...","Regulatory Technology","Artificial Intelligence","Chatbots / Virtual Assistant","Natural Language Generation (NLG)","Natural Language Processing (NLP)","Optical character recognition (OCR)","Robotic Process Automation","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/juridia","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15597/2011_15597_15423_2224.png","Justyol","Stand No- 21E-14, Hall 21","Morocco","Justyol is an e-commerce platform (Web/App) focusing on the fashion and apparel category. It is acting as a cross-border marketplace for the suppliers in Morocco, Turkey, and Egypt to sell their products across the MENA region sta ...","Retail Tech","Ecommerce","eLogistics","Platforms","Supply Chain Solutions","E-commerce & M-commerce - Digital Shopper Analytics & Engagement","E-commerce & M-commerce - Mobile Commerce","E-commerce & M-commerce - Multi-Channel Solutions","E-commerce & M-commerce - Product Search & Discovery","Store Operations - Automation","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/justyol","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/justyol","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14275/thumb_2011_14275_14118_1999.png","K ELECTRONICS AV PRO","Stand No- 7B-10, Hall 7","Morocco","Distributor of 16 Audio Video Professional Brands. Absen - Kramer - Bosch - MaxHub - Sennheiser - Xilica - Arthur Holm - Jupiter - Joan - Chief - Vaddio - Projecta - Inogeni - Sharp/NEC & Middle Atlantic - Luxus. 
Assistance pre s ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/k-electronics-av-pro","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15170/thumb_2011_15170_15000_7853.png","Kalbe","Stand No- 7A-20, Hall 7","Mauritania","Kalbe, your new power in digital transactions, offers revolutionary mobile app prepaid virtual cards. Say goodbye to long waits and hassles with traditional prepaid cards.
Kalbe provides an instant, secure solution for online paym ...","Digital Finance","Coding and Development","Card Service Card","Web Development","Backend Development","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kalbe","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15582/2011_15582_15408_2541.png","Kalisimbi Tech (Xanahealth)","Stand No- 17B-74, Hall 17","Rwanda","XanaHealth is a product of Karisimbi Tech Solutions Ltd, an award-winning company headquartered in Rwanda. Our mission is to enable healthcare service providers access to digital tools that improve patient outcomes and enhance eff ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kalisimbi-tech-xanahealth","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/WFHA_Logo_1.jpg"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14791/2011_14791_14624_1701.png","KALLYS IT","Stand No- 8M-44, 8M-45, Hall 8","Nigeria","We are a Nigeria based, award-winning, IT services and technology company. We provide a range of IT 
support, Microsoft-centric business software, cloud and cybersecurity solutions to help organizations modernize 
their IT so they ...","Software Services","Cyber security","Cloud Services","Blockchain","Big Data & Analytics","Applications","Data back-up","Digital Transformation","AR/VR/MR","Enterprise Software / Operating Systems","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kallys-it","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kallys-it","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15230/thumb_2011_15230_15060_3418.png","Kaptifi","Stand No- 4D-24, Hall 4","Saudi Arabia","Kaptifi is a pioneering AI-driven technology subsidiary of Techflipp, revolutionizing customer and guest intelligence solutions. With a team of experienced data scientists, developers, and engineers.

At the forefront of our offer ...","Networking & Infrastructure","Internet of Things (IOT)","Artificial Intelligence","Computer Vision","Data Extraction","Facial / Iris Recognition","Machine Learning","Predictive APIs","Artificial Intelligence","Cloud Services","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kaptifi","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kaptifi","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15814/thumb_2011_15814_15640_8488.png","Karisani PTY LTD - ZA","Stand No- 10D-10, Hall 10","South Africa","Innovative solutions
for complex problems
From humble beginnings to rapid growth
Karisani IT is a start-up Information and Communications Technology (ICT) consultancy. Currently operating on BEE Level 1, Karisani IT’s founders a ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/karisani-pty-ltd---za","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14172/thumb_2011_14172_14015_9685.png","Kaspersky","Stand No- 11C-20, Hall 11","United Kingdom","Kaspersky is a global cybersecurity and digital privacy company building a safer world for over 25 years. Kaspersky protects over 400 million consumers and 220,000 businesses worldwide from digital risks and cyberthreats, and offe ...","Ecommerce","Blockchain","Security / Cybersecurity","Telecoms & Mobility","Security / Cybersecurity","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kaspersky","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15232/thumb_2011_15232_15062_7845.png","Keed x MoobiTech","Stand No- 19B-45, Hall 19","Ghana","KGL Group is a wholly-owned Ghanaian group of companies, with interests in Technology Innovation, Fin-Tech, Logistics, Trade, Property Development, Gaming and Commerce. The parent company commands a network of specialized business ...","Digital Finance","Software Services","Gaming","Cyber security","Data Governance, Risk & Compliance","Digital Lending","Digital Payment","E-Payment Solutions","Transactional Platforms","Mobile Gaming","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/keed-x-moobitech","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/keed-x-moobitech","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14268/thumb_2011_14268_14111_1379.png","Keep in Touch","Stand No- 7D-25, Hall 7","Morocco","Keep In Touch stands at the forefront of innovation, offering a groundbreaking range of robotic solutions that revolutionize retail, advertising, and entertainment industries. Our cutting-edge cleaning robots redefine cleanliness  ...","Consumer Tech, Smart Home & Smart Workplace","Automation & IoT","Electronic Equipment & Instruments (Barcode Readers, POS Machines, Etc)","Healthcare Electronics","Office Automation & Equipment","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/keep-in-touch","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14348/thumb_2011_14348_14191_2407.png","KENSINGTON","Stand No- 2A-5, Hall 2","United States of America","Kensington - The Professionals' Choice

Kensington is a leading provider of desktop and mobile device accessories, trusted by IT, educators, business, and home office professionals around the world for more than 40 years. 
Kensing ...","Digital Finance","Mobile Accessories & Peripherals","Education Tech","Consumer Tech, Smart Home & Smart Workplace","5G & Telecommunications","Video","Audio Systems & Equipment","Computer and Mobile Hardware, Storage & Peripherals","Headphones","Smart Security","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kensington","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/kensington","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
